type_encoded,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,power_w,temp_diff_k,overstrain_value,hdf_risk,pwf_risk,osf_risk,tool_wear_ratio,risk_score,actual,predicted,failure_prob
-0.80334926,-1.1226807,-0.37693152,-1.8285067,-1.4180261,-3.0985878,-1.557393,-2.418119,-1.4739047,-0.14946882,-0.4845806,-0.06181196,-0.3081435,-2.983843,0,0,5.9064305e-06
-0.9504413,-0.31502983,-2.2547185,-0.7994366,-0.44410372,-3.2838068,-0.75972104,-0.028684441,-1.3179349,-0.1505362,-0.56244326,-0.0634375,-0.66482294,-2.9902499,0,0,0.00019555347
-2.7931488,-1.380733,-0.51194584,-0.82448345,-1.5642927,-2.8127952,-1.2299771,-1.9682465,-1.6785913,-0.14670257,-0.48463628,-0.06181196,-0.70269877,-2.9715388,0,0,2.0746613e-06
-0.7543704,-0.8570928,-0.6518782,-2.5545015,-1.5032498,-4.464975,-1.1672952,-2.9268382,-0.8368328,-0.14946882,-0.60981196,-0.06181196,-0.93886423,-3.3651483,0,0,3.7503054e-07
-0.858373,-1.9844313,-1.0474044,-1.0653951,-1.6055601,-3.1643631,-1.4949213,-1.0405614,-1.9965761,-0.14726302,-0.57552916,-0.057076216,-0.6198778,-3.1265702,0,0,2.9372964e-06
-0.8354852,-1.6972198,-0.6945551,-0.8708517,0.72821665,-0.9304821,-1.0802351,-1.5777271,-0.9941747,-0.45521235,-1.1136547,-0.62000656,-0.20565954,-3.7123706,0,0,0.00033084498
-1.3663214,-0.56932575,-0.9273296,-0.42593074,-0.07915127,1.260389,-2.33874,-2.5858572,-1.5215893,-0.29583746,-0.3004892,-0.14926195,0.042568166,-2.7679687,1,0,0.0025250788
-0.7480829,-0.93351746,-1.151042,-0.9853364,-1.4916059,-2.6927538,0.0809251,-3.5568037,-0.07815102,-0.1462041,-0.5179558,-0.06181196,-0.5798176,-3.3115788,0,0,3.994981e-05
-1.5636753,-1.8220611,-0.9047323,-0.85888666,0.82648695,-0.8615924,-0.68233544,-1.3892004,-0.3279975,-0.45545137,-1.114382,-0.62567276,-0.39275554,-3.3881807,0,0,0.0005448013
-0.52871794,-1.4505539,-0.7903179,-0.79237604,-1.2562915,-2.6328514,-0.31148446,-0.9746507,-0.18554632,-0.14727147,-0.4934385,-0.0634375,-0.3013852,-3.1320019,0,0,0.00089800823
-1.6340092,-1.3264282,-2.5827842,-2.1457646,-2.12932,-2.545221,-1.2796581,-1.5294348,-1.6634393,-0.14496267,-0.563009,-0.0634375,-0.48648813,-2.933414,0,0,3.1161866e-07
-0.995954,-0.15574637,-1.811214,-1.1601343,0.012324967,-3.6847088,-0.98125,-1.0854104,-1.6217064,-0.1505362,-0.5742869,-0.0634375,-0.6254546,-3.1983225,0,0,4.318618e-05
-1.2071836,-1.627593,-1.8273244,-2.0692315,-0.7495905,-4.1419306,-0.19724602,-1.6940527,-1.651045,-0.14842293,-0.59106296,-0.0634375,-0.61291754,-3.3473754,0,0,9.3517866e-07
-1.0024861,-0.23577365,-2.0337033,-1.8569738,-1.2058914,-3.1439607,-0.46611685,0.44900307,-2.217616,-0.14574236,-0.5611847,-0.049239073,-0.55346966,-3.13283,0,0,4.0664978e-05
-0.22496991,-1.9855248,-1.3371112,-0.69629115,-1.0679213,-3.1780674,-1.1830035,-0.39567354,-1.7975304,-0.15373322,-0.5911648,-0.0614949,-0.426671,-3.0146186,0,0,4.2418014e-05
-0.70444727,-1.0250872,-2.4444213,-2.7665656,-0.23228219,-2.9780607,0.30460596,-0.4949195,-1.4209429,-0.14798416,-0.51185983,-0.0634375,-0.37837195,-3.277353,0,0,4.127395e-05
-0.82489806,-0.7213297,-1.2694193,-2.9572625,-1.1619707,-4.585299,-0.19523948,-0.4948665,-1.3722128,-0.14798416,-0.5835911,-0.0634375,-0.7896616,-3.307112,0,0,4.003227e-06
-0.67544913,-1.410768,-0.05992845,-1.5962828,-1.6182278,-4.262021,-1.3966806,-1.8309828,-0.48403814,-0.1462041,-0.6049702,-0.06181196,-0.7395482,-3.2836282,0,0,5.424091e-06
0.08386072,-1.3384382,-2.4098365,-0.3169092,-1.5055869,-3.0834732,-1.4243097,-3.9659398,-0.99495447,-0.1498832,-0.52945065,-0.0634375,-0.72105396,-2.9969413,0,0,1.5605539e-06
-0.14978768,0.31318396,-0.12601744,-1.1037896,-1.0702393,-3.23595,-0.7059393,-0.047621634,-1.4756709,-0.15266354,-0.57415813,-0.0634375,-0.565435,-3.2116277,0,0,0.0021864988
-0.24279721,-1.7718989,-0.40024135,-0.8588704,0.5057142,-1.1428417,-2.2416487,-2.3073742,-0.32709074,-0.44549182,-1.0866624,-0.62524784,-0.040064313,-3.8777542,0,0,0.00014826283
-0.3283654,-0.33066872,0.13456653,0.20750202,0.5275221,1.8771099,-2.346137,-2.8233523,-0.6505533,-0.07782171,-0.23518848,-0.0739351,0.0066802404,-2.1971138,0,0,0.434414
-0.8113377,-2.5264764,-1.7485586,-2.695646,-1.2027375,-2.7894046,-1.656509,-0.55847514,-0.6419325,-0.14691679,-0.5384251,-0.06051797,-0.3440787,-3.171016,0,0,2.6363005e-06
-1.8750634,-1.5202711,-3.0869882,-2.340622,-0.6519261,-2.4154947,-0.91957337,-0.95192516,-1.0070393,-0.14198752,-0.4655647,-0.049239073,-0.33395305,-3.3986828,0,0,2.01992e-06
-1.5643872,0.7410759,-1.6624907,-1.3914896,-1.3538886,-4.3515444,-1.0589547,-4.1799893,-1.0304341,-0.15062028,-0.5198321,-0.05986936,-0.521358,-3.2511435,0,0,6.1046234e-07
-0.8263778,-0.8994713,-2.339062,-0.6898241,-1.3667506,-4.061471,-0.9253473,-2.6708212,-0.75329286,-0.1462041,-0.61207616,-0.06181196,-0.76928395,-3.4793036,0,0,1.2973169e-06
-0.69223654,-1.1079283,-1.8266084,-1.4583422,-1.5079794,-4.0621448,-0.65825635,-0.6840468,-0.41914734,-0.1462041,-0.5916612,-0.06181196,-0.83865255,-3.1914093,0,0,1.3666699e-05
-0.6651054,-2.0747015,-2.3037126,-2.0912695,-1.8918967,-2.8391209,-2.008856,-0.6964578,0.23512858,-0.14691679,-0.59082115,-0.06051797,-0.5555204,-3.2613099,0,0,2.4851354e-06
-0.9256136,-0.7006737,-2.204346,-2.29812,0.04663676,-3.9296772,-0.53102744,0.0009076479,-1.6168963,-0.14798416,-0.59488213,-0.0634375,-0.5923887,-3.2919526,0,0,2.0326514e-05
-0.88801986,-0.9353854,-1.5576907,-1.9577076,0.107325114,-2.7892728,-0.8052582,-2.8203697,-0.8193963,-0.1462041,-0.6085523,-0.06181196,-0.56858134,-3.492313,0,0,1.2405662e-05
-1.1643716,-1.4438212,-2.5605967,-0.71971154,-0.963271,-3.0333543,-0.72409827,-2.1483202,-0.86378264,-0.1505362,-0.5629065,-0.0634375,-0.6822374,-2.9991195,0,0,5.9407143e-06
0.013387876,-1.3047464,-1.769445,-1.568633,-1.361725,-3.0526695,-1.2474952,-2.9277346,-1.1807472,-0.15201055,-0.5819839,-0.0634375,-0.586439,-3.188371,0,0,2.433536e-06
0.32541677,-1.0026577,-1.367099,-1.0986977,-0.95902526,-3.7610033,-0.9761515,-0.6515079,-1.4002187,-0.68314034,-0.39672393,-0.16969287,-0.6996618,-2.855952,0,0,6.4407126e-05
-0.6985402,-1.7550503,-0.55427516,-0.668532,-1.2303021,-3.1313531,-0.9901544,-2.823775,-1.2341813,-0.15373322,-0.58135295,-0.0634375,-0.6367449,-3.0156198,0,0,1.0219874e-05
-0.6734002,-2.3082025,-1.5209851,-1.7944605,-1.262731,-3.4302213,-1.1056032,-0.7050641,-2.1120427,-0.14689383,-0.56036115,-0.049239073,-0.7014501,-3.053873,0,0,1.5478412e-06
-1.583503,0.20954818,-2.4555426,-1.2361397,-1.6058499,-3.6027532,-1.3080215,-1.177921,-1.505876,-0.15168765,-0.5669578,-0.0634375,-0.6887486,-2.9790378,0,0,3.1439101e-06
-0.8118849,-0.8557149,-3.0067618,-0.5143363,-0.33326793,2.2790077,-0.07353948,0.071323015,1.438367,-0.09045992,-0.21485426,-0.062053517,0.41417727,-1.9954102,0,1,0.9080854
-1.4990759,0.4594679,-1.3271012,-0.9688324,-0.36111692,-3.150157,-2.0312133,-1.7322617,-0.26823688,-0.1505362,-0.47334063,-0.0634375,-0.16971278,-3.048168,0,0,0.00016037583
-0.65286964,-0.7942124,-2.7545485,-0.17125604,-1.302998,-3.41503,-1.0076656,-1.5220283,0.1169793,-0.1505362,-0.5543861,-0.0634375,-0.714388,-2.965906,0,0,4.9852166e-05
-0.850516,-0.4241045,-1.4665847,-1.3487304,0.15289062,-4.3745914,-0.9693103,-0.6429021,-0.7554113,-0.1462041,-0.59762156,-0.06181196,-0.6879737,-3.4098244,0,0,7.214184e-05
-0.10982427,-1.0874528,-1.117803,-1.3299302,0.22746694,-1.4824636,-1.8493754,-1.071246,-0.20870782,-0.0709443,-0.40884936,-0.09753302,-0.066652305,-3.277188,0,0,0.002719424
-0.19630173,-0.9919994,-0.11500637,-0.029973548,1.0723453,-0.714387,-0.60655963,-1.4441816,-0.2849766,-0.08064818,-0.25605524,0.42963922,-0.021237314,8.889522,1,1,0.99999166
-0.41452336,0.4234456,-1.7167313,-0.6607699,-0.25814205,-2.35231,-1.5097817,-1.2723322,0.48509705,-0.14419332,-0.45558566,-0.052032217,-0.6066946,-2.8511658,0,0,0.0047737746
-0.54631007,-1.2930018,-0.250505,-0.7154044,-0.69896877,-2.7119915,-0.89637434,-3.6338139,-0.265571,-0.1462041,-0.51190215,-0.06181196,-0.5341222,-3.139285,0,0,8.6146094e-05
-0.77277756,0.15114632,-0.72630215,-0.52721614,-1.6213708,-3.3861554,-1.065959,-1.5480206,-1.2965821,-0.14419332,-0.54492337,-0.052032217,-0.82786876,-3.036464,0,0,8.6711814e-05
-0.9729467,-0.93663836,-2.165661,-1.0501744,-1.4864197,-3.167477,-0.8673608,-3.3369231,-0.8461866,-0.1462041,-0.6087514,-0.06181196,-0.6798102,-3.427776,0,0,1.1132198e-06
-2.1794014,-0.9700592,-1.412661,-0.069931686,-1.6423877,0.3485669,-0.5103802,-1.9236735,-1.119383,-0.08155552,-0.29828122,-0.06363201,0.09892914,-2.2575107,0,0,0.0023866496
-1.2013333,-2.0214672,-0.27382842,-0.8822952,0.055005845,-2.509273,-0.9078721,-1.0720601,-0.9790757,-0.14997838,-0.5812034,-0.06264456,-0.47214842,-3.2405355,0,0,0.00026045274
-0.8838131,-0.68077487,-0.14961883,-1.1058539,0.6887439,-3.6308186,-0.97076225,-2.686622,-0.455959,-0.30507702,-0.56701094,-0.09776308,-0.73253495,-3.2663615,0,0,0.00015096058
-0.74031293,-2.3200073,-0.35665494,-1.4027959,-1.3112662,-2.2977223,-1.031195,-2.4604557,0.5542816,-0.15339817,-0.5625879,-0.0634375,-0.45984057,-2.8373613,0,0,8.29767e-05
-1.3043877,-0.826016,-3.2017748,-1.130481,0.35339507,-2.0100098,-1.9467634,-1.27794,-1.4465206,-0.06643696,-0.43950012,-0.09111526,-0.5866031,-3.7041442,0,0,8.873757e-06
-1.0560908,-1.2461594,0.51422346,-1.1164234,0.49032652,-2.7350187,-1.4362942,-1.4716346,-1.3326045,-0.10542111,-0.5683904,-0.110116385,-0.011695938,-3.132356,0,0,0.0006944037
-0.9399757,-1.6951404,-2.4902074,-0.8040794,-1.4107101,-2.452089,-0.6655588,-2.9485812,-0.84299093,-0.14426777,-0.33287176,-0.0634375,-0.064684674,-3.1036022,0,0,6.707265e-06
-0.10630959,-0.7911849,-0.3064634,-0.6567894,0.116939224,-2.9309297,-0.13385198,-2.475811,0.4503965,-0.1462041,-0.50333583,-0.06181196,-0.3595516,-3.2212195,0,0,0.006179965
-0.9264946,-1.5414437,-1.4599797,-1.7067889,-0.42662698,-2.7717133,-0.43572426,-1.7689503,-1.6552166,-0.1489087,-0.60835874,-0.0634375,-0.54149294,-3.2211607,0,0,1.3264414e-05
-0.65572894,-1.096998,-1.4281024,-2.7729025,-0.27706197,-3.669008,0.16942142,-0.67008805,-0.54282504,-0.14798416,-0.5799637,-0.0634375,-0.5107909,-3.2352815,0,0,7.988404e-05
-1.0922309,-2.5900385,-1.2950073,-0.6313041,0.111254126,-2.1939425,-1.7811719,0.55891997,-0.6964188,-0.14689383,-0.45815706,-0.049239073,-0.45062777,-2.6963682,0,0,0.00063241046
-1.883218,-0.8062868,-1.899435,-1.6546384,-2.3298297,-2.7681446,-1.8731258,-0.53709114,-1.135724,-0.15168765,-0.4691776,-0.0634375,-0.2178256,-2.681344,0,0,4.016577e-06
-1.5851468,-2.7773414,-1.1563035,-1.1384736,-2.1908436,-2.6339462,-0.82524586,-0.9286329,-1.0286875,-0.14603236,-0.48159608,-0.0634375,-0.2536739,-2.7114263,0,0,6.962913e-06
-0.14857891,-0.6240865,2.0509925,0.087907314,-0.7060424,3.0589216,0.102357455,-0.1282714,0.18304369,-0.09732156,-0.24043673,-0.07415847,0.48986062,-1.822848,0,1,0.9997191
-0.33069924,-0.3185344,-0.6909149,0.0799993,0.9659167,1.3046621,-1.6774868,-0.6466961,-0.09235451,-0.030922381,-0.19873379,0.2774051,0.44317403,8.485042,1,1,0.9999988
-0.5133048,-1.1385672,-0.14284316,-1.4059967,-1.2419971,-3.6367526,-2.2537932,-1.0142813,-0.76305884,-0.15201055,-0.6035819,-0.06251228,-0.509533,-3.2344685,0,0,2.4256318e-05
-2.6653135,-0.84685403,-1.3471578,-0.45500353,-1.140771,-2.673401,-0.45456377,-2.905402,0.4251905,-0.14735556,-0.5816092,-0.06181196,-0.6720241,-3.2607658,0,0,2.163987e-05
-0.81231856,-0.25516927,-0.5140256,-1.496074,-1.4426893,-2.3841577,-0.98928237,-3.1551595,-0.30976713,-0.14419332,-0.5141453,-0.052032217,-0.7339971,-3.3444963,0,0,4.1011626e-05
-0.50164115,-1.3889351,-1.3443098,-0.5204738,-0.8430953,-3.2533875,-0.8291396,-0.6715732,-0.4338807,-0.14798416,-0.5874333,-0.0634375,-0.6551053,-3.2423856,0,0,0.0002166756
-0.8971894,-1.170535,-1.4418643,-1.8630259,-1.0265054,-2.4502146,-0.9986893,-1.0659724,-1.4360386,-0.14938308,-0.5032445,-0.056466796,-0.42580992,-3.1632843,0,0,2.4857258e-05
-0.14432928,0.30542248,-0.37974322,0.32650834,-0.5511636,2.092076,0.69768566,-0.8396097,-1.0215567,-0.23594382,-0.35289672,-0.17626493,0.76151526,-2.0247977,0,1,0.98904335
-1.7829367,0.1365172,0.05639618,-1.0547115,0.38830325,-1.7987912,-1.0834626,-0.73490006,-0.9498362,-0.39241183,-0.70785606,-0.35114512,-0.4302259,-3.655748,0,0,0.001805848
0.05504988,-0.9570888,-2.2311988,-1.3963773,-1.3929759,-3.2326574,-0.56085557,-0.7224222,-0.5559344,-0.14632067,-0.5779144,-0.052032217,-0.692783,-2.902352,0,0,8.9608126e-05
-0.75133795,-1.1222712,-1.5889033,-2.7812152,0.019655075,-2.2183216,-1.4603075,-1.1642783,-0.93796426,-0.1380415,-0.46862903,-0.049239073,-0.33120084,-2.7804575,0,0,5.9669423e-05
-0.63146317,-1.9474539,-2.0129013,-1.8346028,0.4316235,-2.8034723,-1.5041208,-1.015638,-1.897503,-0.07121503,-0.6542868,-0.09753302,-0.5192743,-3.5311315,0,0,5.8851147e-06
-1.9625657,0.4786833,-0.89756626,-1.5751399,-1.4429178,-3.9920163,-1.1222489,-3.6933978,-0.45753735,-0.15062028,-0.5257811,-0.05986936,-0.85571325,-3.2867506,0,0,1.3742979e-06
-0.021039475,-0.23745693,-0.6592645,1.5901892,-0.12570837,1.3249749,-2.2376566,0.39875996,0.09861385,-0.076308735,-0.2543326,-0.07026661,-0.03882221,-2.211732,0,1,0.9714139
-2.3262467,-0.9104755,-0.38244063,-0.9669173,-2.3074763,-3.7887576,-0.8909097,-1.4173765,-0.073843196,-0.153815,-0.49503222,-0.0614949,-0.40623257,-3.018701,0,0,1.4320162e-05
-0.8663164,-1.3094208,-1.784215,-2.9559937,-1.964381,-4.1087213,-0.3328693,-2.751676,-0.63433295,-0.1462041,-0.61340386,-0.06181196,-0.75479347,-3.4793224,0,0,1.4926042e-07
-0.41557583,-1.0114812,-1.1549699,-1.1725672,0.22566918,-2.607478,-1.4337581,-2.2135093,0.19551075,-0.41456324,-0.5200111,-0.09113822,-0.5533382,-2.9979787,0,0,0.000297647
-0.8354682,-1.2913948,-2.3231018,-0.056216568,-0.44088984,-3.496785,-3.0071006,-0.9869877,-1.0200076,-0.14733116,-0.58464044,-0.064454876,-0.5219312,-3.369593,0,0,5.5594537e-06
-0.97954226,-0.9510246,-1.8557596,-1.3928267,-1.4972972,-2.4692273,-0.06103596,-3.6891983,-0.7541271,-0.1462041,-0.5214521,-0.06181196,-0.26122576,-3.5003488,0,0,5.58625e-06
-0.5818555,-1.0502723,0.55483294,-0.2627504,0.58572,-1.6341492,-0.27784178,-3.2055364,-0.3924805,-0.3547628,-0.9212486,-0.48283678,-0.43314928,-3.4752536,0,0,0.002771208
-0.5792412,-1.4867415,-1.114115,-0.9383583,-0.24928837,-3.6168222,-0.6755649,-0.36561158,-1.446264,-0.14798416,-0.5878027,-0.062143512,-0.5702771,-3.435088,0,0,9.810165e-05
-0.29315197,-1.5347452,-0.45739263,-0.40850335,-0.9007653,1.2108947,-0.9589901,-2.344105,-0.66668874,-0.07179552,-0.25481755,-0.069617346,0.62740505,-1.9823484,0,0,0.113173105
-1.8634597,-0.41940433,-2.789744,-1.177054,-0.31291303,1.3107256,-4.258318,-1.5873604,-1.4354169,-0.09331898,-0.32752225,-0.12431389,-0.27875662,-3.2480145,0,0,2.5958445e-05
-0.98088765,-2.08398,-3.2537906,-1.5471196,-1.3378336,-3.1338573,-1.0763611,-0.701437,-2.120407,-0.14574236,-0.5616272,-0.049239073,-0.57235014,-3.2258425,0,0,3.949159e-07
-0.78294206,-1.6051325,-0.8573403,-1.79009,-0.8389156,-3.0337121,-0.7813635,1.1395378,-2.2338371,-0.15373322,-0.500776,-0.0614949,-0.35527977,-2.888002,0,0,0.00016702568
-1.3295932,-1.2221621,-2.7554536,-1.6858423,-0.65236455,-2.1580706,-0.5858538,-0.91987044,-1.3251716,-0.14574236,-0.4569144,-0.049239073,-0.1474976,-3.1661468,0,0,2.6087195e-05
-1.4467056,-1.5504208,-2.8026617,-0.07327615,-1.3471364,-1.3667928,-0.56742597,-2.1824846,-0.68976676,-0.1505362,-0.36060578,-0.0634375,-0.023722494,-2.779721,0,0,8.619598e-05
-1.4323635,-0.41906944,-1.3036413,-1.2716974,-1.0094326,-2.903303,-2.1624596,-2.2199163,-0.8809356,-0.15103467,-0.47930512,-0.0634375,-0.32815275,-3.1346068,0,0,8.182827e-06
-1.3689642,-0.95442843,-2.8361354,0.37293664,0.45839712,-1.4353744,-1.0668154,-0.9664887,-0.8315749,-0.45537525,-1.1245613,-0.62567276,-0.644244,-3.7204738,0,0,0.000105903346
-1.464451,-0.86046016,-1.8884585,-1.2514238,0.9412968,-2.957898,-1.9353254,-1.3040483,-0.22997262,-0.696691,-0.39368725,-0.19584571,-0.56787884,-3.1345406,0,0,5.049994e-05
-1.1629763,-0.7703614,-1.7619361,-0.32605878,0.9858545,-3.255496,-0.76390797,-1.3364872,-0.8686271,-0.14566767,-0.3292421,-0.052032217,-0.5354758,-3.060412,0,0,0.0006506181
-0.06535828,1.7683411,1.2790747,-0.3894662,0.1268335,2.6219249,-0.88623005,-0.6846202,0.023747722,-0.08799115,-0.23889804,-0.06767475,0.17046982,-1.7909684,0,1,0.9996006
-1.0959914,-1.4733992,-0.96444464,-2.1646192,-1.8304608,-2.5048451,-0.81409425,-0.65983677,-1.4161972,-0.14726302,-0.5750638,-0.057076216,-0.4571936,-3.1127226,0,0,1.3305386e-05
0.86459285,-0.22043538,-0.98650545,0.48863357,-0.19088835,-2.0900228,-2.9985428,-1.8858386,-0.85410476,-0.6512947,-0.52451414,-0.27142993,-0.28676432,-3.2843473,0,0,0.0010630251
-0.5300578,-0.75329053,-1.9991518,-0.701093,-1.644342,-2.950853,-0.11141891,-1.368653,0.8458461,-0.1462041,-0.58790237,-0.06181196,-0.7777321,-3.1420255,0,0,0.00037703343
-1.43587,-1.5636331,-3.30954,-0.2990626,-0.13943195,-1.301461,-1.8619403,-0.9905551,-1.1273855,-0.21552256,-0.8873215,-0.33100024,-0.20315294,-3.5509923,0,0,1.4076725e-05
-0.22426,-0.87456936,-0.19384792,-0.96431607,-1.5876383,-2.4383178,-2.7967615,-1.1703988,-1.6884323,-0.14589526,-0.5016247,-0.0634375,-0.122771785,-3.004598,0,0,5.9410515e-05
-1.449791,-0.5638569,-1.4060428,-0.41575825,0.22547269,-0.7704248,-1.3898764,-0.29213724,-0.5320253,-0.3087889,-0.7974843,-0.41111508,-0.11773456,-3.74744,0,0,0.0026484986
-0.7337028,-0.21659236,-0.5107196,-2.5089028,-0.9652709,-3.3332913,-1.3071122,-3.1530778,-0.59355134,-0.14946882,-0.54972273,-0.05986936,-0.5479956,-3.275802,0,0,7.0732167e-06
-0.75532883,-1.7625605,-0.15365212,0.358572,1.2907642,-2.183626,-1.3731393,-2.2399874,-1.6236004,-0.14813995,-0.28793216,-0.057328355,-0.21900071,-3.1136644,0,0,0.0019798845
-0.87168074,-1.7093271,-0.15408412,-0.16169804,-0.38248745,-2.6272156,0.44523913,-1.0434357,-0.92198706,-0.14798416,-0.39712435,-0.0634375,-0.2775104,-3.1239045,0,0,0.0045378827
-0.58666015,-1.677925,-1.6101903,-2.2463603,-0.3241437,-3.0581744,0.09078657,-2.8131425,-0.19158325,-0.1462041,-0.4968188,-0.06181196,-0.48186028,-3.2151747,1,0,2.0949647e-05
-1.0928584,-1.0876007,-2.5767534,0.21130033,0.18753365,-1.3149238,-1.647678,-0.37127087,-0.5180267,-0.45468348,-1.1187124,-0.62567276,-0.42393535,-3.879874,0,0,0.00017210044
-0.8350378,-1.2792624,-2.081735,-2.5805569,-1.1933544,-2.636497,-1.0763701,-3.66944,0.9296768,-0.1462041,-0.51825446,-0.06181196,-0.5334676,-3.2823637,0,0,2.4515516e-06
-1.3915461,-2.5650694,-1.5462713,-1.2472546,-1.7988487,-3.0613348,-0.74310845,-1.3176305,-1.3668205,-0.1548847,-0.47760594,-0.0634375,-0.33051604,-2.848388,0,0,2.5822915e-06
-1.4989694,-0.6115184,-1.6772454,-1.9202163,-0.21228918,-1.409109,-1.5973355,-1.9970715,-0.34053564,-0.08271565,-0.44921035,-0.053852275,-0.3268529,-2.9817278,0,0,0.00011023674
-1.4934802,-1.6380644,-2.854331,0.10069685,-0.47720027,-3.039933,-2.6591558,-1.3881642,-0.3946419,-0.37319225,-0.55800945,-0.11355828,-0.44036147,-3.0013192,0,0,4.6213563e-06
-1.9999518,-1.795304,-2.1137526,-0.34762293,-1.4875185,-3.5274024,-1.2783538,-1.2810761,-1.3676665,-0.303579,-0.58622897,-0.099705674,-0.76128024,-3.4634025,0,0,5.761196e-07
-0.78211445,-1.0183167,-0.41692442,-1.2393287,-1.4618422,-3.778928,-1.6061137,-0.8717521,-1.2107863,-0.14997838,-0.5914714,-0.062361397,-0.6236101,-3.079875,0,0,1.9452324e-05
-0.81724066,-1.5240623,-2.1481254,-0.9553625,-1.2937093,-2.721355,-0.7917953,-0.8562559,-1.2875816,-0.1462041,-0.49313983,-0.06181196,-0.6287364,-3.1614408,0,0,1.9581155e-05
-0.82893205,-0.729223,-1.0632954,-0.22334012,-0.79676455,-3.4311936,-0.10976493,-3.0419765,-0.93371165,-0.1462041,-0.5050984,-0.06181196,-0.4213478,-3.4299247,0,0,6.2724495e-05
-2.2034802,-1.9404465,-3.1357093,-2.6505017,0.6033139,-1.8336694,-0.6444843,0.5377553,-1.6032615,-0.14574236,-0.35830268,-0.049239073,-0.37449434,-3.2741597,0,0,1.626396e-05
-1.07106,-0.4162109,-1.8688866,-0.81030464,-1.3554028,-3.4935193,-0.12597777,0.10441794,-2.1411655,-0.14198752,-0.56557196,-0.049239073,-0.4315301,-3.3204832,0,0,6.5001506e-05
-0.64214504,-0.7852005,-1.550513,-0.40036035,-1.4576944,-3.7048488,-0.5422709,0.09492074,-1.1471634,-0.14798416,-0.5011871,-0.0634375,-0.47055542,-3.2717762,0,0,0.00019460836
-0.89149165,-0.49788946,-1.5351477,-0.8651871,-1.2541866,-4.429439,-1.0280123,-1.5012779,-0.5855886,-0.14691679,-0.584061,-0.06181196,-0.9217102,-3.242151,0,0,1.0140304e-05
-1.0048617,-1.625541,-1.556026,-0.97404176,-1.7762847,-2.9616146,-0.78979033,-1.7404224,-1.0236684,-0.14997838,-0.4954298,-0.0634375,-0.2248231,-2.9194658,0,0,1.2884128e-05
-1.5884949,-0.98822975,-1.8730476,-3.159794,-0.81500506,-2.4973898,-0.9003989,-0.59040046,-0.8051664,-0.14574236,-0.50985134,-0.049239073,-0.091383696,-3.2198627,0,0,1.38374635e-05
0.9350761,-1.3663361,-1.1504576,-2.287886,-0.6697639,-3.6037002,-1.2634872,-0.9593735,-1.40359,-0.14798416,-0.5928247,-0.062143512,-0.58308744,-3.1478682,0,0,3.5090885e-05
-0.91026765,-0.7334907,-2.092346,-2.8470423,-0.6318023,-3.6482022,-0.05273366,-1.0227481,-0.8145873,-0.14691679,-0.58005,-0.06181196,-0.5868593,-3.3000314,0,0,1.1387367e-05
-1.0381062,-1.7116795,-1.5074154,-2.1695564,-0.6336861,-3.2532291,-0.9928648,-1.7104715,-0.7713351,-0.15045276,-0.5703164,-0.056466796,-0.35890496,-3.079154,0,0,6.4093365e-06
-1.3031688,-0.5032262,-2.2953012,-1.2212206,-0.72720677,-1.9134839,-0.40311182,-1.9307624,-1.4962696,-0.1505362,-0.5628836,-0.0634375,-0.50427854,-2.9839096,0,0,4.4815537e-05
-0.32153404,-0.38550034,0.4791423,-1.2109174,0.09936282,-2.9988625,0.25163728,-0.8999579,-1.099566,-0.1505362,-0.5623486,-0.0634375,-0.6149641,-3.0556972,0,0,0.011125915
-1.3996297,-1.2500737,-2.3804193,-0.5338416,-0.1584187,-1.9170048,-1.3094381,-1.7246429,-1.1774516,-0.45468348,-1.1273155,-0.62567276,-0.64905846,-3.812899,0,0,3.822279e-06
-0.64229196,-1.3167455,-0.7578678,-1.193225,-1.3824545,-2.6423573,-1.0690925,-0.9036339,-1.6484746,-0.1505362,-0.47123757,-0.0634375,-0.16869807,-2.908369,0,0,9.396203e-05
-1.6549885,-1.2690028,-2.3090057,-1.04331,-1.3123803,-3.7498817,-1.0943364,-0.145256,-1.0780799,-0.15168765,-0.56135184,-0.0634375,-0.78407055,-2.824198,0,0,6.1743426e-06
-1.2926354,-1.6117727,-3.0729158,-0.82327724,-1.6487333,0.58434296,-0.6469872,-2.9566286,-0.5900021,-0.1019625,-0.26203135,-0.075459,-0.15947942,-1.9343176,0,0,0.0001942878
-1.0701537,-1.2435738,-2.9413497,-1.9980646,-1.2967199,-3.2341356,-0.3654859,0.41997895,-1.8896346,-0.14574236,-0.55962545,-0.049239073,-0.40186796,-3.2790458,0,0,6.090462e-06
-0.9446139,-0.39553118,-1.9928774,-2.322733,-1.8508675,-2.360803,-0.4381172,-0.34494126,-1.0629572,-0.1380415,-0.46407393,-0.049239073,-0.2670403,-2.9629028,0,0,7.1277565e-05
-0.4945344,-0.8027406,-0.2145564,-0.76465493,-1.0571066,-3.8487518,-1.0184877,0.06058407,-1.4237369,-0.1505362,-0.5652885,-0.0634375,-0.7413386,-3.0405731,0,0,0.00030980137
-1.2060986,-0.4419675,-0.3817873,0.30699143,0.33629632,-2.0735576,-1.1002845,-2.1713624,-0.8471246,-0.35407102,-0.9240072,-0.48283678,-0.7243043,-3.7831383,0,0,0.00040900605
